"estacion","hora","sentido","dia","año","conteo","latitud","longitud"
"Illia","00","Provincia","Sábado","18",1578,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Sábado","19",946,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Sábado","20",1547,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Sábado","21",2014,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Sábado","22",1711,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Sábado","23",1763,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Sábado","24",1958,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Viernes","16",1563,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Viernes","17",1593,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Viernes","18",1577,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Viernes","19",928,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Viernes","20",1959,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Viernes","21",2393,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Viernes","22",1927,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Viernes","23",1952,-34.575237499330996,-58.39352817005582
"Illia","00","Provincia","Viernes","24",2206,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Domingo","10",717,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Domingo","11",732,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Domingo","12",763,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Domingo","13",849,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Domingo","14",1238,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Domingo","15",1554,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Domingo","8",208,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Domingo","9",657,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Jueves","10",884,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Jueves","11",906,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Jueves","12",893,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Jueves","13",890,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Jueves","14",1396,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Jueves","15",1922,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Jueves","8",208,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Jueves","9",748,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Lunes","10",802,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Lunes","11",835,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Lunes","12",828,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Lunes","13",924,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Lunes","14",1354,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Lunes","15",1793,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Lunes","8",208,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Lunes","9",711,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Martes","10",856,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Martes","11",870,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Martes","12",830,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Martes","13",897,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Martes","14",1376,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Martes","15",1791,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Martes","8",212,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Martes","9",703,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Miércoles","10",916,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Miércoles","11",903,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Miércoles","12",845,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Miércoles","13",902,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Miércoles","14",1427,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Miércoles","15",1878,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Miércoles","8",212,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Miércoles","9",726,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Sábado","10",866,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Sábado","11",914,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Sábado","12",908,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Sábado","13",968,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Sábado","14",1458,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Sábado","15",1893,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Sábado","8",208,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Sábado","9",748,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Viernes","10",900,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Viernes","11",900,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Viernes","12",883,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Viernes","13",941,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Viernes","14",1438,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Viernes","15",1878,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Viernes","8",208,-34.575237499330996,-58.39352817005582
"Illia","00","s/d","Viernes","9",716,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Domingo","16",687,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Domingo","17",671,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Domingo","18",658,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Domingo","19",430,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Domingo","20",1163,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Domingo","21",1268,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Domingo","22",992,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Domingo","23",1034,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Domingo","24",1303,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Jueves","16",823,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Jueves","17",761,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Jueves","18",763,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Jueves","19",411,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Jueves","20",1374,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Jueves","21",1477,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Jueves","22",1127,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Jueves","23",1139,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Jueves","24",1391,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Lunes","16",779,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Lunes","17",716,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Lunes","18",719,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Lunes","19",411,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Lunes","20",1238,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Lunes","21",1354,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Lunes","22",991,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Lunes","23",1009,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Lunes","24",1285,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Martes","16",788,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Martes","17",714,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Martes","18",709,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Martes","19",413,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Martes","20",1356,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Martes","21",1405,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Martes","22",1040,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Martes","23",1119,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Martes","24",1323,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Miércoles","16",801,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Miércoles","17",733,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Miércoles","18",757,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Miércoles","19",414,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Miércoles","20",1378,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Miércoles","21",1412,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Miércoles","22",1036,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Miércoles","23",1085,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Miércoles","24",1301,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Sábado","16",863,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Sábado","17",803,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Sábado","18",795,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Sábado","19",430,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Sábado","20",961,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Sábado","21",1051,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Sábado","22",879,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Sábado","23",895,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Sábado","24",1119,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Viernes","16",856,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Viernes","17",774,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Viernes","18",760,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Viernes","19",440,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Viernes","20",1253,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Viernes","21",1359,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Viernes","22",1078,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Viernes","23",1101,-34.575237499330996,-58.39352817005582
"Illia","01","Centro","Viernes","24",1346,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Domingo","16",1192,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Domingo","17",1287,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Domingo","18",1256,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Domingo","19",854,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Domingo","20",1621,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Domingo","21",1992,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Domingo","22",1564,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Domingo","23",1698,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Domingo","24",1914,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Jueves","16",1405,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Jueves","17",1434,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Jueves","18",1494,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Jueves","19",848,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Jueves","20",1768,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Jueves","21",2290,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Jueves","22",1749,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Jueves","23",1827,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Jueves","24",2080,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Lunes","16",1304,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Lunes","17",1328,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Lunes","18",1300,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Lunes","19",831,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Lunes","20",1738,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Lunes","21",2073,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Lunes","22",1624,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Lunes","23",1735,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Lunes","24",1944,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Martes","16",1325,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Martes","17",1358,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Martes","18",1346,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Martes","19",858,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Martes","20",1788,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Martes","21",2132,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Martes","22",1680,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Martes","23",1812,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Martes","24",2008,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Miércoles","16",1338,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Miércoles","17",1396,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Miércoles","18",1438,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Miércoles","19",812,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Miércoles","20",1767,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Miércoles","21",2310,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Miércoles","22",1782,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Miércoles","23",1890,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Miércoles","24",2059,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Sábado","16",1479,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Sábado","17",1528,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Sábado","18",1479,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Sábado","19",873,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Sábado","20",1501,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Sábado","21",1852,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Sábado","22",1638,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Sábado","23",1675,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Sábado","24",1871,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Viernes","16",1441,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Viernes","17",1454,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Viernes","18",1433,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Viernes","19",887,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Viernes","20",1807,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Viernes","21",2251,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Viernes","22",1865,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Viernes","23",1848,-34.575237499330996,-58.39352817005582
"Illia","01","Provincia","Viernes","24",2102,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Domingo","10",699,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Domingo","11",697,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Domingo","12",723,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Domingo","13",786,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Domingo","14",1145,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Domingo","15",1436,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Domingo","8",208,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Domingo","9",628,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Jueves","10",802,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Jueves","11",808,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Jueves","12",772,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Jueves","13",800,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Jueves","14",1257,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Jueves","15",1818,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Jueves","8",208,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Jueves","9",681,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Lunes","10",738,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Lunes","11",764,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Lunes","12",745,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Lunes","13",803,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Lunes","14",1238,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Lunes","15",1706,-34.575237499330996,-58.39352817005582
"Illia","01","s/d","Lunes","8",208,-34.575237499330996,-58.39352817005582
